EmployeeID,Age,EducationLevel,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,MonthlyIncome,Gender_Encoded,Attrition_Encoded,Overtime_Encoded,Department_Encoded,JobRole_Encoded
1734,55,1,1,2,2,2,2,5385,1,0,0,0,1
1735,59,1,5,2,2,2,3,40634,0,0,0,0,2
1736,25,2,24,3,2,8,3,32590,1,0,1,4,1
1737,59,1,15,3,2,3,3,31308,1,0,1,4,0
1738,40,2,26,4,3,7,3,154555,0,1,1,3,3
1739,27,2,12,3,1,0,2,11064,0,0,1,4,1
1740,55,3,25,2,3,5,2,26580,0,0,0,4,2
1741,39,2,28,2,2,0,4,64447,1,1,0,4,1
1742,34,2,1,3,2,4,2,10803,0,0,1,4,4
1743,44,2,14,1,2,6,2,10510,1,0,1,1,1
1744,40,1,18,2,2,0,3,32553,1,0,0,3,0
1745,32,3,18,2,1,8,3,33678,1,0,1,4,1
1746,22,1,6,3,2,8,3,39465,0,0,0,3,2
1747,45,1,1,4,2,5,3,25931,0,0,1,2,1
1748,28,2,27,4,3,1,4,63729,0,0,0,1,1
1749,46,3,17,1,2,1,2,23594,0,0,0,4,2
1750,42,1,18,2,3,8,3,28555,1,0,0,1,1
1751,36,1,15,4,2,3,3,190780,0,0,1,1,2
1752,22,1,12,3,3,5,1,7876,1,0,0,2,0
1753,33,2,13,2,2,9,3,146037,1,0,0,3,2
1754,28,2,20,3,2,1,3,35639,1,0,0,1,0
1755,36,1,2,3,4,3,3,25236,0,0,0,0,0
1756,42,3,4,4,2,1,4,66073,0,0,0,2,2
1757,40,3,3,3,3,2,3,28809,0,0,0,0,1
1758,50,2,19,2,3,1,3,32720,1,0,1,2,4
1759,46,2,25,3,2,7,4,180505,1,0,0,0,2
1760,54,2,8,4,4,4,3,29554,0,0,0,0,1
1761,53,2,12,3,3,4,3,33253,1,0,1,1,0
1762,56,2,12,3,3,7,3,229062,0,0,0,1,3
1763,59,1,10,4,4,7,3,30980,0,0,0,2,4
1764,47,2,25,3,2,6,3,34137,1,0,0,3,1
1765,32,2,1,2,1,4,2,9983,0,0,0,1,4
1766,56,2,28,3,3,6,4,203233,0,1,1,1,3
1767,29,2,5,3,2,0,3,34553,1,0,1,4,3
1768,35,1,28,1,2,2,3,222310,0,1,1,1,3
1769,31,3,28,2,2,2,2,27722,1,0,0,3,2
1770,23,1,20,3,4,1,3,35315,0,0,0,4,4
1771,30,3,11,2,2,5,4,180506,0,0,0,0,2
1772,24,2,30,3,3,2,4,246025,0,1,0,0,3
1773,42,3,9,2,2,3,3,30742,0,0,1,4,1
1774,47,2,14,4,2,2,3,169680,1,0,0,4,3
1775,29,3,3,2,3,6,3,43878,0,0,0,4,2
1776,23,2,5,1,4,3,2,16271,1,1,0,2,3
1777,27,2,24,2,2,4,3,147874,0,0,0,3,3
1778,49,1,26,3,2,6,3,228055,0,0,0,3,2
1779,50,2,21,2,2,3,4,174245,1,1,0,0,2
1780,47,2,9,2,3,5,3,29625,1,0,0,0,1
1781,46,2,18,3,1,8,3,239406,0,0,0,0,2
1782,33,2,6,2,2,5,4,57775,0,0,0,1,1
1783,26,1,21,3,3,4,3,34248,1,0,0,0,0
1784,55,2,25,3,2,0,2,17420,1,0,1,4,0
1785,58,2,7,3,2,7,3,34260,1,0,0,0,2
1786,36,1,16,2,3,4,3,147235,0,0,1,4,3
1787,57,3,8,3,4,4,3,35803,1,0,1,2,4
1788,36,4,23,2,4,2,2,26890,0,1,1,1,3
1789,44,3,29,4,2,9,3,204234,1,0,0,1,2
1790,27,3,10,4,4,1,4,60887,0,0,1,3,1
1791,42,1,26,2,3,0,3,164002,1,0,0,2,3
1792,44,4,5,1,2,8,2,13130,0,0,0,4,0
1793,37,2,11,1,3,4,3,180595,1,0,1,2,2
1794,36,1,29,2,1,9,3,227236,0,0,0,1,3
1795,46,3,30,3,3,3,3,237381,1,0,1,4,3
1796,57,2,21,3,3,6,3,32318,0,1,1,2,1
1797,32,2,13,2,3,3,3,30230,0,0,0,1,1
1798,36,1,27,3,2,1,4,63971,1,0,0,4,1
1799,25,2,20,4,3,8,3,33495,0,0,1,4,4
1800,42,2,2,3,2,7,3,33764,0,0,0,1,2
1801,34,2,14,1,4,3,4,175804,1,0,1,4,2
1802,43,1,9,3,3,7,2,8141,1,0,0,1,0
1803,40,2,10,3,1,8,2,9052,1,1,1,0,0
1804,55,2,10,4,2,1,4,68074,0,0,0,0,2
1805,35,2,28,2,3,3,2,18729,0,0,0,4,3
1806,25,3,10,2,2,5,2,24786,1,0,0,4,2
1807,48,2,26,3,3,6,3,39700,0,0,0,1,4
1808,50,3,19,3,2,4,1,17463,0,0,0,4,0
1809,49,1,11,3,3,9,3,28969,0,0,0,3,0
1810,56,2,11,1,2,9,3,29448,0,0,0,0,0
1811,29,1,3,3,3,6,3,34477,0,0,1,4,2
1812,37,2,19,1,4,3,2,13024,0,0,0,4,0
1813,57,1,24,2,3,7,4,61332,1,0,1,2,0
1814,51,2,22,3,1,2,2,20906,0,0,0,4,2
1815,39,2,1,1,4,2,3,31599,1,1,0,3,3
1816,23,2,12,2,2,4,4,62637,1,0,0,0,0
1817,34,2,29,3,3,5,3,37463,1,1,1,2,0
1818,25,4,15,3,3,2,2,17632,0,0,0,1,0
1819,47,2,14,1,2,9,2,13919,0,0,1,1,4
1820,46,3,3,3,2,1,4,71190,1,0,1,0,2
1821,51,3,20,1,2,4,3,37726,1,0,1,1,0
1822,32,2,13,2,3,9,4,65837,1,1,1,3,4
1823,28,3,18,2,3,5,3,209545,0,0,0,4,3
1824,52,4,16,1,2,2,3,165732,1,0,0,0,3
1825,31,2,6,4,2,6,2,13497,0,0,1,2,4
1826,34,2,10,1,3,2,4,68039,1,0,0,4,3
1827,52,2,28,3,2,1,3,34839,1,0,0,1,1
1828,28,2,17,4,2,9,3,234256,1,0,0,1,3
1829,57,2,17,4,2,3,3,31351,1,0,0,2,1
1830,41,3,8,2,2,2,2,15387,0,0,1,3,4
1831,25,3,4,4,3,6,3,28964,1,0,0,2,1
1832,28,1,15,4,3,7,3,173205,1,1,0,0,3
1833,22,1,1,1,2,2,2,7992,1,1,0,2,0
1834,34,3,7,2,3,5,2,9671,1,0,0,1,1
1835,43,1,25,1,2,0,3,204952,1,1,0,3,3
1836,42,2,10,3,3,4,3,30616,1,0,0,3,0
1837,43,2,7,3,2,1,2,13749,0,0,0,2,4
1838,49,1,1,2,3,0,1,6986,0,0,1,0,4
1839,30,1,17,3,2,6,4,192732,1,0,0,1,2
1840,47,2,12,1,2,9,1,13186,1,0,0,4,4
1841,30,1,17,4,3,3,1,24908,0,0,0,3,2
1842,36,2,15,1,2,4,3,33268,1,0,1,2,4
1843,31,2,24,3,3,1,2,16421,1,0,1,0,4
1844,45,2,16,1,4,7,3,36680,1,0,1,0,4
1845,29,3,23,2,3,9,4,188805,1,0,1,1,2
1846,45,2,14,3,2,2,3,232720,0,0,1,3,2
1847,37,2,3,2,2,6,3,27809,1,0,1,1,1
1848,47,2,19,3,3,0,4,267488,0,0,1,4,3
1849,48,2,12,4,2,9,2,14792,1,0,0,4,3
1850,58,4,19,1,3,0,3,222979,1,0,0,4,3
1851,25,2,18,4,3,6,3,34426,0,0,0,0,4
1852,45,2,30,1,3,0,3,186825,1,0,1,3,3
1853,40,3,14,1,3,8,3,193971,0,0,1,1,2
1854,57,2,20,1,2,8,3,33818,1,0,0,1,1
1855,31,1,23,4,3,7,3,31329,0,0,1,4,0
1856,46,2,9,1,3,7,2,9879,1,0,0,3,1
1857,39,3,3,4,2,3,1,13852,0,1,0,3,3
1858,40,2,26,4,2,3,3,165282,1,0,0,2,3
1859,57,3,23,2,3,4,2,30289,0,0,0,3,2
1860,31,2,12,3,3,8,3,31034,1,0,0,3,1
1861,54,2,20,3,2,2,3,193358,0,1,0,1,2
1862,26,4,17,2,3,3,3,182304,1,1,1,3,2
1863,56,2,5,1,2,9,3,30361,0,0,0,3,0
1864,55,3,8,2,3,4,3,36686,1,0,0,1,2
1865,54,3,19,3,3,6,4,231438,1,0,0,3,2
1866,42,3,26,3,2,4,4,68394,1,0,0,1,0
1867,38,1,4,2,2,8,3,27141,1,0,0,2,4
1868,43,2,15,1,3,5,2,16172,1,0,0,0,4
1869,58,3,19,4,3,2,3,35968,0,0,0,1,0
1870,36,2,15,1,2,5,3,191928,0,0,0,1,2
1871,56,2,26,3,3,5,4,248588,1,0,0,3,3
1872,49,1,14,1,2,9,3,29867,0,0,0,1,1
1873,28,2,30,4,2,0,3,220412,0,0,0,4,3
1874,53,2,16,4,3,6,3,197396,1,0,0,4,3
1875,32,2,24,2,1,2,3,162148,0,0,0,2,2
1876,31,2,10,1,3,0,3,30105,0,0,1,1,1
1877,30,1,24,2,4,0,2,11249,0,0,0,3,1
1878,35,1,14,2,4,4,2,13781,1,0,1,3,4
1879,34,3,20,2,2,9,3,35140,0,0,0,0,0
1880,46,3,11,3,3,9,4,190911,1,0,0,2,2
1881,23,1,2,2,4,1,3,24716,1,0,0,3,1
1882,56,2,28,2,1,1,3,174106,1,0,0,0,2
1883,28,2,19,3,2,3,3,35316,0,0,0,3,4
1884,42,2,3,3,4,9,3,32505,0,0,1,0,3
1885,39,3,4,2,2,6,2,10832,0,0,0,4,1
1886,24,3,11,3,4,7,3,33066,0,0,0,4,4
1887,32,3,13,3,3,9,3,231437,1,0,0,3,2
1888,45,2,18,3,1,6,3,33151,1,0,0,2,4
1889,40,2,18,2,2,8,1,15284,1,0,0,1,4
1890,25,2,19,1,2,6,3,33221,1,0,1,2,4
1891,47,1,12,4,2,3,2,10294,0,0,0,2,4
1892,59,1,1,4,3,8,3,25561,0,0,1,1,4
1893,53,1,24,3,2,8,3,33998,1,1,1,4,4
1894,57,2,6,1,2,2,3,28300,1,1,0,4,0
1895,58,2,3,3,1,9,2,20932,1,1,0,1,2
1896,54,1,17,4,3,7,4,258294,1,0,1,0,3
1897,57,2,3,2,2,0,3,40091,0,0,0,2,2
1898,24,4,1,1,3,1,3,30676,0,1,0,3,1
1899,30,1,3,3,3,7,3,26287,0,1,0,4,1
1900,29,2,4,4,2,7,3,41218,1,1,0,3,2
1901,54,1,6,1,1,5,3,31637,1,0,1,1,4
1902,27,3,7,3,4,7,4,62235,1,1,0,3,0
1903,25,2,23,3,3,7,4,189133,0,1,0,3,3
1904,34,3,25,3,2,1,3,38351,0,0,0,2,4
1905,23,2,8,3,3,2,3,40309,1,0,0,1,2
1906,26,3,13,3,1,6,2,20039,0,0,1,3,2
1907,48,2,4,1,1,2,2,9392,1,0,0,4,0
1908,53,2,6,2,3,1,3,29686,0,0,1,1,0
1909,42,1,11,3,1,5,4,226328,0,0,0,4,2
1910,29,2,1,1,4,1,3,30516,0,0,0,0,4
1911,59,3,8,3,3,1,3,33907,0,0,0,3,4
1912,29,2,22,3,3,1,2,15581,1,0,1,1,4
1913,24,2,2,2,1,3,3,35398,1,1,0,4,3
1914,24,4,8,3,2,6,3,42678,1,0,0,3,3
1915,43,2,20,3,2,5,3,33540,1,1,1,2,4
1916,27,4,9,2,2,4,2,23032,0,0,0,4,2
1917,23,1,4,2,2,3,3,26935,0,0,0,4,0
1918,44,3,17,4,3,1,4,64919,1,0,1,0,1
1919,23,1,7,2,2,7,4,60043,0,0,1,2,0
1920,59,2,10,3,4,1,4,60653,1,0,0,0,0
1921,38,2,5,1,4,7,3,28115,1,0,1,2,1
1922,56,2,10,1,3,9,4,60827,1,0,0,4,4
1923,55,2,27,1,3,3,4,66606,1,0,0,0,0
1924,44,2,12,3,2,4,4,59564,1,0,0,3,1
1925,51,4,21,2,2,0,4,258496,1,0,1,2,2
1926,29,4,20,2,4,1,4,228849,1,0,0,4,2
1927,43,4,6,3,3,7,2,24628,0,0,0,1,2
1928,57,4,1,1,2,0,2,12846,1,0,0,2,4
1929,26,3,3,2,3,2,3,30491,1,0,0,2,0
1930,34,4,27,2,4,1,3,41659,1,0,1,3,0
1931,50,3,28,2,2,9,3,214866,0,0,0,2,3
1932,52,2,7,3,2,4,3,38375,1,1,0,2,2
1933,37,3,11,2,4,3,2,12327,0,0,0,3,4
1934,51,3,24,2,2,3,1,15338,0,1,1,3,1
1935,37,3,12,4,2,3,3,35547,0,0,1,0,4
1936,33,2,9,4,2,3,2,8919,0,1,0,4,0
1937,38,1,1,4,3,3,3,38205,1,0,0,4,2
1938,37,3,4,4,3,5,4,69074,1,0,0,0,3
1939,33,4,2,3,2,1,3,34041,1,0,1,4,4
1940,29,2,2,3,1,3,3,32638,0,0,0,2,3
1941,41,1,17,3,2,6,1,11967,1,0,0,0,0
1942,24,2,21,3,2,6,3,34059,1,0,0,0,1
1943,37,2,2,3,2,0,4,59409,0,0,0,4,4
1944,51,2,4,1,2,9,3,27905,1,1,0,1,0
1945,44,2,25,4,1,8,2,21203,0,0,0,4,2
1946,49,4,11,3,4,6,4,66413,0,0,1,1,4
1947,26,2,19,4,1,5,4,241597,1,0,0,0,3
1948,41,2,24,1,2,1,2,18144,1,0,1,1,4
1949,22,3,26,2,2,5,2,19047,1,0,1,2,0
1950,51,2,13,2,3,4,3,30171,0,0,1,3,0
1951,42,1,22,3,1,8,2,19768,0,0,0,1,3
1952,41,2,26,1,3,0,4,65177,0,0,0,3,0
1953,27,2,21,2,3,4,4,64677,0,0,0,2,4
1954,43,3,18,1,4,2,3,142259,0,0,0,3,3
1955,39,3,27,2,3,8,3,37160,1,1,1,2,0
1956,29,2,29,3,1,0,3,35607,1,0,0,3,0
1957,53,1,19,4,1,5,3,35514,0,0,0,3,4
1958,54,1,24,1,3,2,3,35005,1,1,0,4,0
1959,37,3,15,3,2,0,4,65258,1,0,1,1,4
1960,33,3,28,1,2,2,4,278768,0,0,0,3,2
1961,59,2,12,1,4,1,2,10963,1,0,0,0,4
1962,55,2,25,3,3,9,3,34186,0,0,0,4,1
1963,35,4,11,3,3,7,3,33885,0,0,0,1,0
1964,57,3,27,4,3,2,3,147698,1,1,0,4,2
1965,54,2,23,2,3,6,3,227839,0,0,1,1,3
1966,44,3,1,4,3,9,3,29856,1,0,0,2,1
1967,23,2,16,1,2,5,3,198088,1,0,1,3,3
1968,42,1,28,2,4,6,3,32676,1,1,1,0,1
1969,23,2,28,1,2,6,2,23837,1,1,1,4,2
1970,48,1,13,3,3,9,4,205668,1,1,0,4,2
1971,30,2,29,2,2,0,2,23693,1,0,0,4,2
1972,22,2,6,1,2,3,1,7751,1,1,0,4,1
1973,32,2,23,3,3,3,2,15464,1,0,1,3,4
1974,24,2,28,1,2,4,2,20812,0,0,1,1,3
1975,44,2,6,1,3,9,3,29733,0,0,0,3,4
1976,47,1,10,1,3,4,3,31772,1,1,0,2,4
1977,25,3,27,1,3,7,3,37799,1,1,0,3,0
1978,39,2,29,3,2,3,2,18965,1,0,1,3,3
1979,27,2,2,3,2,0,2,7822,1,0,0,2,1
1980,56,4,29,2,3,4,3,41730,0,0,0,3,0
1981,43,2,25,2,2,0,3,37255,0,0,1,1,0
1982,36,2,3,4,2,2,3,33407,1,1,0,0,2
1983,43,2,6,3,2,7,2,8451,1,1,0,2,1
1984,58,3,16,3,3,9,2,15187,1,0,1,4,4
1985,33,3,6,2,3,4,1,14829,0,0,0,1,4
1986,59,2,24,2,2,6,2,14450,1,1,0,0,4
1987,39,2,13,4,3,0,3,147143,0,0,0,1,2
1988,56,1,4,3,3,5,3,26396,0,0,1,1,4
1989,51,4,15,1,3,7,1,19798,1,0,0,4,3
1990,45,2,6,2,2,5,3,32416,0,0,1,0,4
1991,51,3,1,2,3,3,3,30987,0,0,0,1,4
1992,35,2,9,2,2,7,3,35750,0,0,0,4,3
1993,27,2,12,4,3,7,2,20805,1,0,0,2,2
1994,24,4,25,4,3,5,3,40415,1,0,0,4,0
1995,37,3,23,1,3,7,3,36128,0,1,1,3,1
1996,28,1,11,2,2,5,3,186009,0,0,0,4,2
1997,35,2,13,3,3,3,3,33561,0,0,1,4,4
1998,30,2,1,2,2,5,2,9462,0,0,1,4,0
1999,36,2,19,3,2,8,3,33296,0,0,0,1,1
2000,42,2,28,3,3,7,3,34472,0,1,0,0,1
2001,56,2,21,3,3,6,2,13244,1,0,0,4,1
2002,23,2,4,3,2,4,3,32262,0,0,0,4,3
2003,48,1,5,3,2,6,4,64150,0,0,0,3,3
2004,23,2,23,4,1,0,3,34129,0,0,0,3,0
2005,56,2,25,2,3,7,3,34725,0,0,1,2,4
2006,39,2,17,4,3,4,3,33585,1,0,0,2,0
2007,35,3,5,1,3,6,2,11956,0,0,1,3,4
2008,41,1,19,2,2,6,3,178195,0,1,1,0,2
2009,39,2,3,1,4,7,3,26202,1,0,1,2,1
2010,31,2,11,3,3,6,4,58786,1,0,1,0,1
2011,46,2,2,1,3,5,3,33258,1,0,0,3,3
2012,23,2,22,4,3,5,3,241217,1,1,0,2,2
2013,46,2,14,3,4,4,3,154046,1,0,0,4,2
2014,54,2,6,1,3,4,4,61359,1,0,0,3,4
2015,57,3,19,3,3,3,3,229562,0,0,0,2,2
2016,52,4,1,4,2,6,1,16931,0,0,0,0,3
2017,35,1,7,3,3,2,4,60850,0,0,0,0,4
2018,22,2,2,1,3,4,2,7848,0,0,1,2,0
2019,37,2,24,4,3,2,2,16897,1,0,1,0,4
2020,24,2,19,3,2,7,3,34981,1,0,0,2,0
2021,56,2,1,2,2,4,3,30483,0,0,0,2,4
2022,27,2,26,2,3,9,3,33539,1,0,1,0,1
2023,46,1,9,2,3,5,3,30516,0,1,0,1,0
2024,34,3,21,4,3,0,1,18802,0,0,0,4,3
2025,55,2,17,2,2,3,3,32685,0,0,1,3,0
2026,29,2,10,1,2,8,3,31378,0,0,0,4,0
2027,42,3,27,4,1,4,4,70919,1,0,0,3,4
2028,55,1,6,1,1,0,3,25191,1,0,1,3,1
2029,25,2,26,4,2,3,2,15082,0,0,0,4,4
2030,46,2,3,2,3,5,3,28088,1,1,0,2,4
2031,36,2,27,3,4,6,2,13224,0,0,0,0,1
2032,25,2,20,1,2,6,1,16759,1,0,1,1,4
2033,33,1,24,4,3,7,3,32014,0,0,0,1,1
2034,53,1,15,3,3,4,3,154854,0,0,1,1,3
2035,53,1,21,4,4,5,3,32254,0,1,1,4,1
2036,49,4,28,3,4,1,3,155133,1,0,0,4,2
2037,34,1,22,1,1,9,3,32261,1,0,0,2,1
2038,52,1,26,2,2,1,2,12622,0,1,0,1,1
2039,35,4,20,2,1,2,2,23979,1,0,0,2,2
2040,41,2,6,3,3,3,2,7207,0,0,0,1,1
2041,39,2,3,4,3,5,4,58241,0,0,0,4,0
2042,50,1,10,2,2,5,3,31218,0,0,1,0,4
2043,27,2,12,3,3,2,3,33148,0,0,0,0,4
2044,53,1,1,4,2,0,2,9107,1,0,0,0,3
2045,50,2,22,1,4,2,2,21053,0,0,1,0,3
2046,23,4,30,4,1,3,4,251914,0,0,0,3,2
2047,44,2,29,2,2,8,4,67257,1,0,0,1,0
2048,40,2,16,3,2,9,1,15835,0,0,1,0,3
2049,52,2,17,2,1,7,4,63290,1,0,1,3,4
2050,26,2,10,2,3,3,3,33268,1,1,0,3,3
2051,40,2,12,1,1,6,2,15741,1,1,0,3,3
2052,55,2,19,4,3,8,2,12853,0,0,1,2,1
2053,31,2,28,4,1,1,3,211178,1,1,0,2,3
2054,46,2,8,1,2,2,3,38555,0,1,0,3,2
2055,23,4,23,4,3,0,4,71718,0,0,0,0,4
2056,32,3,8,3,4,7,2,17095,1,0,0,1,2
2057,52,2,10,4,2,1,3,36432,1,0,0,4,2
2058,36,3,10,1,4,6,2,12383,0,0,0,2,0
2059,30,2,18,2,3,6,2,11347,1,0,0,0,1
2060,44,3,10,3,2,2,2,20710,0,0,1,0,2
2061,40,1,7,1,3,1,4,59272,1,0,1,4,0
2062,30,2,30,2,2,2,3,39718,1,0,0,4,4
2063,56,3,4,2,2,7,2,13851,0,0,0,0,4
2064,42,2,1,2,3,8,3,28434,1,0,1,4,0
2065,30,3,11,2,2,7,3,149418,1,0,0,0,2
2066,49,2,19,4,2,1,2,25808,1,1,0,4,2
2067,28,2,5,2,1,8,4,59196,1,0,0,4,1
2068,37,2,30,2,3,5,4,64376,0,1,1,0,1
2069,37,3,26,3,3,1,3,40852,0,0,0,3,4
2070,54,2,8,3,2,8,3,27786,1,0,1,0,1
2071,25,2,2,3,3,4,3,28468,0,0,0,1,0
2072,25,3,2,3,2,5,2,13758,0,0,0,4,4
2073,38,3,24,1,3,0,3,182342,1,0,0,2,2
2074,58,3,14,2,4,1,2,15622,1,0,1,4,4
2075,50,2,9,3,3,0,4,64985,0,1,0,1,3
2076,57,3,10,4,3,3,3,36062,0,0,1,2,4
2077,59,3,13,3,3,1,1,13808,0,0,0,2,1
2078,58,3,29,1,2,0,3,38994,0,1,0,0,0
2079,56,1,1,2,3,2,3,38877,1,0,0,3,2
2080,28,2,14,1,2,3,4,223824,0,0,0,0,2
2081,48,2,2,3,2,3,3,26118,0,0,0,2,1
2082,49,2,4,1,2,2,3,28607,0,0,1,2,1
2083,43,2,28,1,1,1,2,14500,1,0,1,3,1
2084,35,1,19,2,3,7,3,210686,1,0,0,4,3
2085,28,2,1,2,3,9,2,6336,1,0,1,3,0
2086,58,2,4,2,1,1,2,15704,0,0,1,0,3
2087,43,2,11,2,2,4,3,29143,1,0,0,4,1
2088,26,2,13,3,2,6,3,33232,1,0,0,0,0
2089,23,3,27,2,3,8,4,67971,1,1,1,3,1
2090,48,2,18,3,2,2,3,32886,1,0,0,4,0
2091,42,2,10,2,1,0,3,39649,0,0,0,3,2
2092,59,1,5,2,3,8,4,63019,0,0,0,1,3
2093,36,2,1,3,3,0,4,57396,0,0,1,2,1
2094,42,3,14,2,1,7,3,33037,1,1,0,4,1
2095,31,2,16,3,2,1,3,34942,0,0,0,2,4
2096,44,2,24,3,3,6,4,230886,1,0,0,1,2
2097,26,2,26,4,2,2,3,33814,1,0,0,4,1
2098,22,3,18,2,2,5,3,232317,1,0,0,2,3
2099,34,1,27,2,3,5,2,24067,1,0,0,2,2
2100,42,2,3,3,4,3,3,28486,1,0,1,4,1
2101,47,2,3,2,2,7,2,11241,0,0,1,2,3
2102,42,1,4,2,2,4,2,6925,0,0,0,2,4
2103,39,1,7,3,2,6,4,59986,0,0,1,4,4
2104,58,2,13,1,3,4,3,188513,1,0,1,2,3
2105,53,1,9,2,1,3,3,42371,1,1,0,2,2
2106,57,1,3,3,3,5,3,30646,1,0,0,0,3
2107,38,2,17,4,3,2,2,19388,0,0,1,0,3
2108,56,1,15,4,4,5,1,10645,0,0,0,1,4
2109,32,2,27,2,3,5,3,36995,0,0,0,0,4
2110,42,1,10,3,2,5,2,8666,1,0,0,0,4
2111,47,2,15,1,2,2,3,30085,0,0,0,1,1
2112,25,3,1,2,2,7,4,57653,1,0,0,2,1
2113,55,2,28,3,3,3,2,16622,0,0,0,2,0
2114,39,2,27,1,3,1,2,15161,0,0,0,0,1
2115,56,1,22,2,3,6,4,237847,0,0,0,1,2
2116,50,2,21,4,2,7,3,221867,0,0,0,2,2
2117,50,1,10,4,3,3,2,10895,1,1,0,3,4
2118,59,1,7,3,4,5,2,10623,0,0,0,4,3
2119,42,2,7,4,4,7,3,30228,0,0,0,4,4
2120,34,3,3,3,3,4,3,38383,1,0,1,4,3
2121,38,2,7,1,3,8,3,32444,1,0,0,0,4
2122,30,1,9,3,3,5,3,30540,1,0,1,4,4
2123,22,3,8,2,2,5,4,73655,1,1,0,4,2
2124,23,1,3,2,2,1,3,35694,1,0,1,3,3
2125,50,3,26,4,2,6,1,16457,0,1,0,2,0
2126,54,2,5,2,2,8,3,31247,1,0,0,3,0
2127,31,2,13,1,3,4,3,33286,1,0,0,0,4
2128,42,2,13,2,3,4,2,12762,0,0,1,4,4
2129,49,4,30,2,3,4,1,32019,0,0,0,2,2
2130,32,3,8,4,1,0,2,18222,0,0,0,4,3
2131,55,2,18,3,1,4,3,33176,1,0,0,4,4
2132,29,2,30,3,2,9,3,36729,0,0,0,0,0
2133,43,2,30,3,2,7,2,20663,0,1,0,4,3
2134,29,2,7,3,4,2,3,32293,1,0,1,1,4
2135,36,3,27,3,2,8,3,168424,1,0,0,2,3
2136,38,1,10,3,2,8,4,70532,0,1,0,2,2
2137,44,2,10,4,1,5,4,62695,0,0,1,1,0
2138,45,4,23,4,3,3,4,260740,0,0,0,0,3
2139,40,3,11,4,3,3,4,62704,0,0,0,4,0
2140,26,1,12,3,2,0,3,29921,0,0,0,4,4
2141,53,2,30,4,4,9,3,34304,0,1,1,2,1
2142,22,4,13,2,3,4,2,24073,1,1,0,0,3
2143,44,2,8,4,2,4,3,28407,1,0,0,0,0
2144,58,2,17,4,2,4,2,20640,1,1,0,0,3
2145,29,1,24,4,2,0,3,36124,0,0,0,4,4
2146,34,3,14,4,2,0,1,13207,0,0,0,0,4
2147,29,2,17,2,3,9,2,12874,0,0,0,1,0
2148,44,1,19,1,2,1,2,16914,1,0,0,3,2
2149,22,2,16,2,2,0,4,179913,0,1,0,0,3
2150,45,3,9,3,2,7,2,16980,1,0,0,3,3
2151,56,3,20,2,2,3,4,65697,1,0,1,4,4
2152,45,3,10,2,3,5,2,21776,0,0,0,0,3
2153,38,2,29,3,2,7,3,37426,0,0,0,2,0
2154,26,3,9,3,2,4,3,32403,0,0,0,4,1
2155,41,3,1,4,3,5,3,34234,1,0,0,1,4
2156,42,3,24,3,2,3,4,66123,1,0,1,1,1
2157,52,4,3,3,1,5,2,18323,1,0,0,3,3
2158,57,2,11,3,2,5,2,25128,1,0,0,3,2
2159,32,2,7,4,2,2,3,28529,0,0,1,2,0
2160,36,3,18,2,2,3,3,201619,0,0,0,2,3
2161,40,3,13,2,2,5,4,63192,0,0,0,1,0
2162,28,2,23,4,1,7,3,182718,1,0,1,0,3
2163,49,1,23,3,3,6,3,145057,0,0,0,1,3
2164,26,2,25,3,1,3,3,166041,1,1,0,1,3
2165,26,2,18,2,4,2,3,36365,0,0,1,2,4
2166,51,1,16,2,2,7,3,30790,1,0,0,3,1
2167,53,3,24,3,3,5,2,22420,1,0,0,2,2
2168,29,2,16,1,3,7,3,31430,0,0,1,2,1
2169,31,2,21,2,2,8,2,11566,0,0,1,2,1
2170,59,2,10,2,3,8,3,30854,1,0,0,1,0
2171,53,2,9,3,3,9,2,13641,1,0,0,0,4
2172,49,1,8,3,2,8,3,30522,0,0,0,1,4
2173,38,2,19,4,4,9,3,141309,1,1,0,4,3
2174,52,1,3,3,1,0,2,5951,1,0,0,2,1
2175,29,1,27,4,2,2,1,25610,1,0,0,2,2
2176,46,1,28,3,3,8,2,14478,1,0,0,4,0
2177,30,1,26,3,2,3,2,16469,0,0,0,2,4
2178,23,2,24,1,3,9,2,17741,0,1,0,2,3
2179,36,2,9,1,3,1,3,41249,0,0,0,2,2
2180,24,3,2,3,4,0,3,28287,0,0,0,4,1
2181,57,2,19,2,2,4,3,231985,1,0,1,1,2
2182,25,3,30,3,4,3,3,40479,1,0,1,2,4
2183,35,2,30,3,2,4,3,36903,1,1,1,0,0
2184,46,3,8,4,2,4,1,11597,1,0,0,4,1
2185,31,2,18,4,3,7,4,64370,1,0,1,3,0
2186,42,2,8,1,3,5,4,72910,0,0,1,4,2
2187,57,1,5,2,2,2,2,18927,0,0,0,1,2
2188,33,2,6,3,3,8,3,34705,1,0,1,4,3
2189,48,2,30,2,2,7,1,14486,0,0,1,3,1
2190,23,2,10,2,3,8,1,24168,0,0,0,0,2
2191,34,3,15,4,4,3,2,15550,0,0,0,3,4
2192,53,2,28,4,2,7,4,66760,0,0,1,4,4
2193,52,1,4,3,2,2,3,29018,0,0,0,3,0
2194,37,2,3,3,3,4,3,28835,0,0,0,4,4
2195,53,3,24,2,2,6,3,171208,0,0,0,0,2
