EmployeeID,Age,Gender,Department,EducationLevel,JobRole,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Overtime,PerformanceRating,Attrition,MonthlyIncome
1415,36,Male,Marketing,2,Analyst,16,4,3,9,No,3,Yes,33359
1416,53,Female,Sales,2,Manager,16,1,4,3,No,2,No,18528
1417,32,Female,Marketing,2,Manager,28,4,2,1,No,2,No,22173
1418,44,Female,Finance,1,Executive,30,4,2,8,No,3,No,166825
1419,47,Female,Finance,1,Analyst,20,2,3,0,No,4,Yes,63562
1420,55,Male,Sales,2,Executive,3,3,4,7,No,4,No,70636
1421,55,Male,Sales,2,Executive,27,3,3,3,No,3,Yes,206876
1422,50,Female,IT,1,Clerk,9,2,3,8,No,3,Yes,27796
1423,25,Female,HR,4,Manager,8,2,2,2,No,4,No,67504
1424,38,Female,HR,2,Analyst,10,3,1,6,No,3,Yes,30570
1425,56,Female,HR,1,Clerk,29,3,2,2,Yes,3,Yes,32577
1426,34,Female,Finance,2,Clerk,13,3,4,9,Yes,3,No,29080
1427,36,Female,HR,3,Clerk,18,2,2,6,No,2,Yes,13071
1428,50,Male,IT,2,Specialist,13,2,1,1,No,3,Yes,31769
1429,50,Female,IT,1,Specialist,13,2,4,2,No,4,No,62348
1430,32,Female,HR,1,Clerk,15,2,2,7,No,3,No,27716
1431,53,Male,Sales,2,Specialist,13,3,3,6,No,2,Yes,13710
1432,23,Female,IT,2,Analyst,30,4,3,2,No,3,No,35624
1433,35,Male,Sales,2,Manager,16,3,2,7,No,3,Yes,188238
1434,41,Female,Finance,3,Analyst,8,3,3,8,No,4,No,61998
1435,43,Male,IT,2,Manager,27,3,4,1,Yes,2,No,22655
1436,32,Female,Sales,3,Specialist,27,3,1,1,No,3,No,37731
1437,48,Male,HR,3,Analyst,19,3,3,6,No,3,No,34456
1438,24,Female,Finance,3,Executive,10,1,2,7,No,4,No,74567
1439,38,Male,Marketing,4,Clerk,12,4,2,4,No,3,Yes,35431
1440,49,Male,Marketing,3,Manager,14,1,2,1,No,4,No,240587
1441,50,Male,HR,2,Manager,6,2,3,9,No,1,No,17150
1442,42,Female,Finance,2,Executive,21,1,3,4,Yes,2,No,24859
1443,37,Male,Finance,2,Executive,24,1,2,2,No,3,No,173676
1444,58,Male,Finance,3,Clerk,9,3,3,8,Yes,3,No,29876
1445,41,Female,Finance,2,Specialist,27,2,1,1,No,3,No,38686
1446,27,Female,Marketing,1,Analyst,7,4,1,8,No,2,No,7195
1447,40,Female,Sales,1,Analyst,6,2,1,1,No,3,Yes,29243
1448,26,Male,Finance,3,Analyst,22,2,3,0,No,3,No,36772
1449,24,Female,Sales,3,Specialist,1,2,3,9,Yes,3,No,31730
1450,22,Male,Finance,2,Clerk,21,3,3,5,Yes,2,Yes,13532
1451,59,Male,IT,2,Analyst,14,4,2,5,No,4,No,60283
1452,36,Female,IT,2,Manager,24,2,2,3,No,3,Yes,218675
1453,55,Female,IT,1,Manager,6,2,3,1,Yes,2,No,16653
1454,56,Female,Finance,2,Manager,12,4,2,9,Yes,3,Yes,227537
1455,46,Male,Sales,2,Executive,17,1,4,2,No,3,No,175852
1456,45,Male,Marketing,4,Executive,5,2,2,5,No,3,Yes,44293
1457,33,Male,HR,2,Specialist,29,2,2,3,Yes,3,Yes,38932
1458,39,Female,Marketing,2,Analyst,11,1,2,4,No,4,No,62444
1459,36,Male,Finance,3,Executive,28,2,1,8,No,4,No,273433
1460,37,Male,IT,2,Manager,5,1,1,4,No,2,No,12038
1461,48,Male,IT,2,Executive,12,4,2,9,No,1,No,21805
1462,29,Female,Sales,2,Manager,3,3,2,7,No,2,No,11301
1463,46,Male,Finance,3,Analyst,24,4,1,1,No,3,Yes,35462
1464,38,Female,Marketing,2,Specialist,9,3,2,5,Yes,2,No,9898
1465,50,Male,Finance,2,Clerk,6,3,2,5,Yes,4,No,58037
1466,29,Female,Finance,4,Clerk,22,3,2,4,Yes,3,No,38425
1467,36,Male,IT,3,Manager,2,4,2,5,No,3,No,34131
1468,48,Female,Marketing,2,Executive,26,1,3,4,No,3,No,165406
1469,28,Female,HR,3,Executive,2,2,3,1,No,4,No,65571
1470,24,Male,IT,3,Manager,22,3,3,4,No,1,No,23914
1471,50,Female,Marketing,4,Analyst,12,4,2,0,No,3,Yes,35062
1472,45,Male,Sales,4,Manager,8,4,2,2,No,3,No,39263
1473,24,Female,IT,2,Analyst,2,3,2,6,No,3,No,30546
1474,41,Female,Sales,2,Specialist,9,1,3,3,Yes,3,No,32070
1475,36,Male,IT,1,Specialist,29,1,2,7,No,1,No,18140
1476,46,Male,Finance,2,Manager,16,4,2,2,No,3,No,195940
1477,51,Male,Marketing,3,Specialist,28,2,1,6,Yes,4,No,69033
1478,35,Male,Sales,3,Executive,30,1,4,1,Yes,2,No,28321
1479,28,Male,IT,2,Analyst,25,4,3,7,Yes,3,No,37022
1480,38,Male,Sales,2,Clerk,15,1,2,2,No,2,Yes,10259
1481,41,Male,IT,2,Clerk,14,3,2,5,Yes,3,Yes,30571
1482,57,Female,IT,2,Specialist,20,3,3,1,No,3,No,35058
1483,30,Male,HR,3,Analyst,4,1,2,6,No,3,Yes,29634
1484,59,Male,HR,2,Executive,4,2,3,3,No,3,Yes,36303
1485,43,Female,HR,1,Clerk,11,1,3,5,No,2,No,7139
1486,23,Male,Sales,2,Executive,21,3,2,1,No,3,No,240716
1487,45,Male,Finance,2,Executive,24,2,1,2,No,3,Yes,160662
1488,29,Male,IT,4,Clerk,18,1,2,2,No,1,Yes,14635
1489,32,Female,Marketing,2,Clerk,27,4,4,3,No,3,Yes,33742
1490,34,Female,HR,3,Specialist,5,2,3,0,No,2,Yes,12799
1491,38,Male,Sales,2,Analyst,30,2,3,5,No,4,Yes,68936
1492,29,Female,Sales,1,Manager,2,2,3,5,Yes,2,No,11215
1493,42,Female,Sales,2,Analyst,15,1,4,3,No,3,Yes,31391
1494,39,Female,Marketing,3,Manager,11,4,4,7,Yes,2,No,19310
1495,51,Female,Marketing,2,Clerk,27,2,2,4,Yes,3,No,33860
1496,39,Female,HR,2,Executive,24,2,2,9,Yes,3,No,175489
1497,52,Male,Marketing,1,Analyst,17,4,3,3,Yes,3,Yes,29913
1498,59,Male,HR,2,Executive,16,3,3,6,No,3,No,200835
1499,53,Male,Marketing,1,Analyst,15,2,2,9,No,1,No,11676
1500,32,Female,Marketing,2,Analyst,23,4,3,9,No,2,No,16216
1501,46,Female,Marketing,2,Executive,3,3,2,7,Yes,4,No,63764
1502,54,Female,HR,1,Specialist,20,2,2,1,No,3,No,32686
1503,59,Female,IT,1,Clerk,30,3,3,0,Yes,3,No,34486
1504,29,Male,HR,1,Specialist,15,4,2,5,No,4,No,63080
1505,32,Female,IT,4,Specialist,24,2,2,1,No,1,No,20301
1506,43,Female,Sales,2,Analyst,19,3,4,7,Yes,3,No,35152
1507,45,Female,Sales,3,Clerk,28,4,3,4,No,2,No,17768
1508,38,Female,HR,2,Analyst,29,3,4,1,No,2,No,15942
1509,33,Female,IT,3,Manager,13,1,3,4,No,2,Yes,18766
1510,53,Male,IT,2,Analyst,16,2,3,1,No,4,No,61727
1511,36,Female,IT,2,Executive,23,3,3,5,No,3,No,233299
1512,37,Male,Sales,3,Analyst,12,2,2,7,No,2,No,14543
1513,43,Female,HR,3,Manager,17,4,3,1,No,2,Yes,21599
1514,49,Female,Finance,3,Analyst,16,2,2,5,No,2,No,13146
1515,41,Male,IT,3,Manager,9,2,4,5,No,4,No,71519
1516,54,Female,IT,2,Clerk,29,3,2,0,No,3,No,34188
1517,31,Male,Finance,2,Analyst,6,3,2,8,No,4,No,60647
1518,53,Male,HR,2,Manager,19,2,3,7,No,4,Yes,241350
1519,54,Male,IT,3,Clerk,23,1,3,3,No,4,No,66889
1520,23,Female,HR,2,Executive,13,3,1,6,No,2,No,17010
1521,54,Female,IT,3,Specialist,21,4,2,3,No,2,No,17725
1522,54,Female,Marketing,2,Manager,24,3,3,7,Yes,3,No,193504
1523,34,Male,IT,2,Executive,8,2,2,9,No,3,No,43978
1524,51,Female,Marketing,2,Clerk,12,1,2,1,No,3,No,29569
1525,54,Female,HR,2,Executive,9,4,2,1,No,2,No,19103
1526,34,Male,IT,3,Analyst,22,4,2,2,No,4,No,66534
1527,47,Male,Sales,2,Specialist,4,2,2,3,No,2,No,11360
1528,43,Male,Sales,3,Manager,13,3,4,5,No,2,No,20972
1529,23,Female,Finance,3,Clerk,2,2,2,4,Yes,3,No,28290
1530,59,Female,Sales,2,Specialist,3,3,1,9,Yes,2,Yes,11567
1531,47,Female,Marketing,3,Clerk,5,4,4,9,Yes,2,No,10770
1532,36,Male,Sales,2,Executive,24,1,3,6,Yes,2,No,25999
1533,55,Female,Sales,2,Clerk,28,3,2,5,No,2,No,13563
1534,32,Male,Sales,2,Clerk,26,2,2,3,No,2,No,14118
1535,24,Male,IT,2,Executive,18,2,3,9,Yes,2,No,26242
1536,27,Female,Finance,2,Executive,21,3,2,8,No,3,No,236062
1537,30,Male,HR,3,Specialist,14,1,3,6,No,3,No,35294
1538,27,Female,Finance,2,Manager,25,3,3,0,Yes,3,Yes,202893
1539,30,Male,Marketing,2,Executive,2,2,2,7,No,3,Yes,42362
1540,52,Female,IT,2,Specialist,15,3,3,3,No,2,No,16499
1541,53,Male,IT,1,Clerk,8,1,2,6,Yes,2,Yes,6601
1542,33,Female,Sales,3,Clerk,16,3,1,1,Yes,4,Yes,62946
1543,29,Male,Sales,3,Analyst,3,3,3,2,No,3,No,29656
1544,29,Male,Marketing,2,Executive,24,4,2,0,No,2,No,24207
1545,49,Female,IT,3,Specialist,20,4,2,1,No,4,No,67568
1546,41,Male,HR,2,Specialist,20,2,3,4,No,3,No,37938
1547,28,Female,Finance,2,Manager,28,1,3,1,No,2,Yes,22196
1548,32,Female,IT,2,Specialist,23,3,2,5,No,4,No,65751
1549,41,Male,HR,2,Executive,5,3,3,5,No,3,Yes,39433
1550,37,Male,HR,3,Specialist,4,1,2,5,No,4,No,62574
1551,25,Female,Finance,2,Analyst,23,1,3,2,No,2,No,14831
1552,27,Female,HR,2,Clerk,12,3,3,2,Yes,2,No,11530
1553,43,Female,Marketing,2,Clerk,19,4,3,9,No,3,Yes,33491
1554,47,Female,HR,1,Specialist,15,4,3,6,No,1,Yes,13638
1555,24,Female,Marketing,2,Specialist,25,1,2,3,No,1,No,16089
1556,35,Male,HR,2,Specialist,30,2,2,5,No,3,No,38943
1557,32,Female,Sales,3,Specialist,13,1,2,7,Yes,2,No,15996
1558,39,Female,HR,3,Analyst,5,2,3,2,Yes,4,Yes,60407
1559,33,Male,Marketing,2,Executive,12,3,2,8,No,3,No,148723
1560,44,Male,HR,3,Analyst,19,3,4,8,No,4,Yes,66183
1561,33,Male,HR,1,Analyst,2,2,3,2,No,3,No,27030
1562,34,Male,HR,2,Analyst,7,1,1,5,Yes,3,Yes,30857
1563,46,Female,Marketing,2,Clerk,28,2,3,4,No,3,No,34841
1564,40,Male,HR,1,Analyst,23,4,3,3,Yes,3,No,32398
1565,57,Male,Finance,3,Specialist,28,2,2,7,No,3,No,38532
1566,29,Male,Finance,1,Analyst,29,2,3,9,Yes,2,No,13227
1567,50,Female,Marketing,3,Specialist,5,3,2,8,No,2,Yes,13262
1568,53,Female,Sales,2,Executive,20,3,2,8,No,2,No,27869
1569,39,Male,Finance,1,Clerk,29,4,3,4,No,3,No,32569
1570,27,Male,IT,3,Executive,11,2,4,4,No,3,No,204467
1571,39,Female,Finance,2,Executive,18,3,2,2,No,2,No,25524
1572,40,Female,IT,2,Clerk,18,2,3,8,No,2,No,11988
1573,43,Male,Marketing,2,Specialist,7,4,2,0,No,4,No,59674
1574,58,Male,Sales,1,Specialist,10,3,3,2,No,3,No,28140
1575,53,Male,IT,3,Specialist,23,4,3,6,No,4,No,69994
1576,24,Male,IT,2,Clerk,20,1,2,6,No,4,No,63272
1577,49,Female,Finance,1,Analyst,14,3,3,4,No,2,No,9406
1578,31,Female,IT,3,Manager,20,2,2,5,Yes,4,No,255110
1579,56,Male,Marketing,2,Analyst,20,1,1,3,No,2,No,12396
1580,50,Female,Marketing,2,Analyst,11,1,3,7,No,4,No,62964
1581,36,Male,Marketing,2,Executive,2,3,2,3,No,3,No,34464
1582,54,Female,Finance,2,Manager,13,2,3,9,No,3,No,162172
1583,28,Female,Sales,1,Specialist,13,4,3,5,No,3,Yes,29337
1584,33,Male,Finance,2,Analyst,9,3,1,4,No,4,Yes,61161
1585,51,Male,Marketing,3,Clerk,17,1,2,9,Yes,3,Yes,35082
1586,42,Female,Finance,1,Analyst,15,3,2,5,No,3,No,31156
1587,52,Male,Marketing,2,Specialist,24,1,2,2,No,2,No,17631
1588,45,Male,HR,2,Analyst,22,2,1,2,No,3,No,34455
1589,41,Female,HR,2,Executive,29,3,1,9,No,2,No,21351
1590,58,Female,IT,3,Executive,26,4,3,6,No,3,Yes,185591
1591,25,Male,Sales,2,Analyst,23,2,4,0,Yes,3,No,33748
1592,49,Female,HR,1,Executive,28,4,2,0,No,3,No,156447
1593,41,Male,Marketing,2,Clerk,21,3,2,0,No,3,Yes,32958
1594,45,Female,Finance,1,Manager,22,2,3,5,Yes,3,No,234940
1595,53,Female,Finance,2,Analyst,22,3,4,3,Yes,4,Yes,65969
1596,57,Female,IT,1,Clerk,29,3,2,5,No,2,No,14596
1597,55,Male,Finance,2,Clerk,16,1,3,0,Yes,4,No,61587
1598,57,Female,HR,2,Clerk,25,4,3,3,Yes,4,No,63018
1599,23,Female,Finance,2,Specialist,10,3,4,3,No,4,No,63639
1600,36,Male,HR,2,Analyst,29,2,2,1,No,4,No,67648
1601,55,Male,HR,1,Analyst,20,4,4,0,No,3,Yes,31191
1602,57,Male,Sales,3,Analyst,28,1,2,7,No,1,Yes,20300
1603,27,Male,IT,2,Manager,27,4,4,5,No,3,Yes,199310
1604,33,Female,Marketing,3,Clerk,12,2,2,3,No,3,No,33099
1605,24,Male,HR,2,Analyst,29,3,3,1,No,4,No,68376
1606,39,Male,IT,3,Executive,5,2,3,4,No,3,No,44544
1607,42,Female,Marketing,2,Specialist,20,3,3,8,No,3,No,37265
1608,36,Male,Finance,2,Manager,17,1,3,6,No,3,No,217013
1609,54,Female,IT,2,Specialist,10,2,2,3,No,2,No,10005
1610,56,Male,IT,2,Clerk,6,1,3,4,No,2,No,7063
1611,47,Female,IT,2,Executive,21,4,4,7,No,3,No,185474
1612,29,Female,Finance,2,Clerk,20,2,1,4,No,2,No,13312
1613,57,Female,Finance,2,Analyst,6,3,3,5,No,2,No,11032
1614,51,Male,IT,1,Specialist,12,4,3,9,Yes,3,No,31453
1615,44,Female,Sales,2,Executive,21,4,3,5,No,3,No,200945
1616,35,Male,HR,2,Specialist,19,1,3,7,No,3,No,36114
1617,35,Male,Finance,1,Manager,2,4,3,4,No,4,No,62087
1618,23,Male,Sales,2,Executive,13,1,3,0,No,2,No,18332
1619,58,Female,Finance,2,Manager,22,3,3,3,No,2,Yes,19678
1620,26,Male,IT,2,Executive,20,3,4,2,No,3,No,157841
1621,59,Female,Sales,2,Analyst,11,1,3,1,No,4,No,61477
1622,35,Male,Marketing,2,Specialist,15,2,3,6,No,3,No,35338
1623,46,Male,HR,3,Specialist,13,2,1,6,No,1,No,14179
1624,41,Female,HR,2,Clerk,26,2,2,7,No,3,No,33049
1625,23,Male,Finance,3,Executive,3,4,3,9,No,4,No,65517
1626,27,Female,HR,2,Executive,14,2,3,4,No,2,No,18559
1627,38,Male,Marketing,3,Manager,8,4,2,0,No,2,No,18331
1628,46,Female,Sales,3,Executive,28,2,1,5,Yes,3,No,159854
1629,49,Female,Sales,2,Specialist,9,4,2,5,No,1,No,12585
1630,23,Male,IT,2,Executive,15,3,3,7,No,3,No,238489
1631,56,Male,Sales,2,Clerk,23,4,3,9,No,1,No,12790
1632,58,Female,Finance,2,Clerk,18,1,4,1,No,2,No,12359
1633,26,Female,Marketing,4,Specialist,8,3,2,8,Yes,3,No,37313
1634,22,Male,IT,4,Specialist,11,1,2,5,Yes,2,No,18429
1635,33,Male,Finance,3,Specialist,29,2,2,0,No,2,No,22647
1636,57,Female,Finance,3,Executive,29,3,2,8,Yes,4,No,187270
1637,44,Female,Finance,3,Executive,27,3,3,7,Yes,1,No,31659
1638,52,Male,HR,2,Analyst,5,1,2,9,No,3,No,28108
1639,32,Male,Finance,2,Manager,15,3,1,0,No,4,Yes,191943
1640,31,Male,HR,2,Executive,15,3,2,7,Yes,2,No,24329
1641,24,Female,Sales,2,Analyst,27,1,2,6,Yes,2,Yes,15043
1642,35,Male,HR,1,Analyst,26,3,1,4,Yes,3,No,33027
1643,37,Female,Finance,2,Clerk,7,3,2,5,Yes,3,No,27131
1644,31,Male,Marketing,2,Executive,21,1,2,3,Yes,3,No,180601
1645,50,Male,Marketing,2,Analyst,18,3,2,8,No,4,No,64900
1646,31,Female,Sales,3,Clerk,28,3,2,8,No,2,No,16399
1647,33,Female,Finance,2,Manager,12,4,3,9,No,3,No,183763
1648,51,Female,HR,1,Clerk,12,2,4,0,No,4,No,58085
1649,22,Male,Marketing,3,Manager,4,4,3,8,No,2,No,18502
1650,26,Female,IT,2,Specialist,29,1,3,2,Yes,2,No,17012
1651,41,Female,Finance,2,Specialist,11,2,4,1,Yes,3,No,33988
1652,29,Male,Finance,2,Clerk,21,1,2,3,No,4,No,61510
1653,33,Male,IT,2,Specialist,6,4,2,3,No,2,No,12833
1654,22,Male,Marketing,3,Executive,21,3,2,8,Yes,3,No,164386
1655,41,Male,IT,2,Clerk,10,1,2,3,Yes,2,Yes,8782
1656,49,Female,Sales,1,Analyst,27,1,3,4,No,3,No,36098
1657,58,Male,HR,2,Executive,15,2,1,5,No,1,No,23636
1658,58,Female,HR,3,Clerk,1,1,3,3,No,3,No,27411
1659,33,Female,Marketing,2,Manager,17,3,1,0,No,3,Yes,195855
1660,58,Female,IT,3,Specialist,3,3,4,1,Yes,4,No,63684
1661,49,Female,Finance,2,Specialist,25,4,4,2,Yes,4,No,68898
1662,36,Male,Finance,3,Specialist,11,4,4,3,No,4,Yes,62996
1663,27,Male,Finance,3,Clerk,18,3,3,4,No,2,No,13260
1664,41,Male,Sales,3,Executive,10,1,2,9,Yes,2,No,25446
1665,35,Female,Sales,2,Manager,21,2,3,9,No,3,No,163492
1666,23,Male,Finance,3,Specialist,9,3,2,2,No,3,No,34674
1667,30,Female,Marketing,2,Executive,7,2,3,0,Yes,3,Yes,43880
1668,58,Male,Sales,3,Analyst,11,3,2,7,No,2,No,11641
1669,41,Male,Sales,2,Analyst,8,4,2,7,No,3,No,32303
1670,47,Male,HR,1,Manager,2,4,4,3,No,2,No,11403
1671,50,Female,HR,2,Specialist,5,1,1,6,No,3,No,31909
1672,22,Female,Marketing,2,Analyst,9,2,2,3,Yes,2,No,8957
1673,56,Male,Sales,2,Executive,1,4,2,2,No,4,No,65431
1674,27,Female,Sales,2,Executive,17,4,3,6,No,1,No,22177
1675,58,Male,IT,2,Analyst,10,2,3,5,Yes,4,Yes,61276
1676,26,Female,Marketing,3,Specialist,8,3,3,0,No,4,No,61831
1677,54,Female,Marketing,1,Manager,18,3,3,8,Yes,3,No,170172
1678,35,Male,IT,2,Specialist,25,2,2,1,Yes,4,No,67447
1679,33,Female,IT,3,Clerk,10,2,3,2,No,2,No,12073
1680,41,Male,HR,2,Analyst,9,4,3,4,Yes,3,Yes,29039
1681,45,Female,Marketing,2,Clerk,4,3,3,2,No,4,No,58418
1682,55,Male,Marketing,2,Analyst,2,1,2,2,No,2,No,7876
1683,46,Female,IT,2,Manager,19,3,1,7,Yes,3,No,198019
1684,50,Male,Finance,1,Specialist,10,3,1,3,No,3,Yes,31375
1685,52,Female,Finance,2,Specialist,17,4,2,9,No,3,Yes,35522
1686,44,Female,HR,4,Analyst,3,2,2,1,No,4,No,62496
1687,59,Female,Finance,2,Executive,21,4,2,4,No,3,No,234429
1688,41,Female,Finance,1,Clerk,19,1,2,1,No,2,Yes,9528
1689,44,Female,Finance,3,Specialist,19,3,2,9,Yes,4,Yes,67083
1690,37,Male,Sales,2,Specialist,26,3,3,7,Yes,2,No,15074
1691,29,Male,HR,1,Analyst,22,2,3,2,No,4,No,61314
1692,42,Male,IT,3,Executive,19,2,2,1,Yes,4,No,270482
1693,22,Female,Finance,1,Clerk,19,4,3,2,No,4,No,61645
1694,29,Male,Sales,3,Executive,15,3,4,2,No,3,No,236878
1695,50,Female,Finance,2,Executive,25,2,3,0,Yes,3,Yes,148253
1696,53,Female,Sales,3,Analyst,18,1,4,2,Yes,3,No,36986
1697,59,Male,HR,2,Executive,17,1,2,2,Yes,3,No,153413
1698,26,Male,Finance,2,Clerk,10,1,3,3,No,2,No,10982
1699,43,Male,Sales,2,Manager,24,4,2,7,No,2,No,22275
1700,55,Male,Marketing,4,Manager,29,3,1,8,Yes,3,No,148761
1701,22,Male,Marketing,3,Clerk,14,4,4,0,Yes,3,No,33412
1702,47,Male,Sales,2,Analyst,19,1,4,0,No,3,No,32658
1703,31,Female,Finance,4,Specialist,23,3,2,5,Yes,3,No,38379
1704,51,Female,Finance,2,Analyst,18,1,4,0,No,3,No,33730
1705,39,Male,HR,1,Clerk,11,3,2,4,No,3,No,27418
1706,38,Male,HR,1,Executive,11,2,3,0,No,2,No,18330
1707,47,Male,IT,3,Manager,12,1,2,7,No,3,No,177541
1708,29,Female,HR,3,Executive,8,3,2,4,No,2,Yes,26137
1709,33,Female,Finance,2,Analyst,16,2,3,5,No,3,No,34796
1710,48,Male,IT,3,Clerk,25,3,2,3,Yes,2,Yes,17125
1711,29,Male,HR,2,Manager,24,3,1,7,No,3,No,188380
1712,46,Female,Sales,2,Clerk,8,3,2,8,No,2,No,8403
1713,25,Female,Marketing,1,Manager,24,4,2,8,Yes,2,No,19659
1714,54,Male,HR,3,Manager,14,2,3,0,Yes,3,No,173075
1715,22,Female,HR,1,Manager,23,2,2,6,Yes,2,No,18656
1716,40,Male,Sales,2,Analyst,18,4,3,3,Yes,3,No,33660
1717,52,Male,Finance,2,Clerk,24,3,2,9,No,4,No,63392
1718,37,Female,Sales,2,Specialist,21,1,2,7,Yes,3,No,34531
1719,35,Female,HR,2,Specialist,22,4,2,6,No,3,No,35617
1720,26,Male,Finance,2,Specialist,4,1,3,0,No,3,No,28720
1721,47,Female,IT,3,Clerk,17,1,2,0,No,2,No,13039
1722,49,Male,HR,2,Executive,13,1,2,0,No,3,No,202963
1723,23,Female,Sales,2,Clerk,5,1,2,1,No,3,Yes,28381
1724,27,Male,IT,3,Manager,3,1,3,9,Yes,2,No,17525
1725,30,Female,Marketing,2,Executive,9,1,1,1,Yes,2,No,16984
1726,54,Female,IT,3,Manager,20,2,3,8,Yes,3,No,157471
1727,46,Male,Sales,2,Manager,26,2,2,4,No,3,No,217521
1728,34,Female,IT,1,Clerk,18,1,1,0,Yes,4,No,61008
1729,30,Female,Sales,1,Specialist,20,3,2,6,No,3,No,34173
1730,34,Female,HR,3,Executive,19,2,2,9,No,3,Yes,235440
1731,52,Male,Finance,4,Analyst,19,1,3,1,Yes,3,No,36894
1732,32,Female,Marketing,2,Specialist,21,2,4,2,No,3,Yes,37992
1733,25,Female,Finance,2,Analyst,16,2,1,3,No,2,No,14549
1734,55,Male,Finance,1,Clerk,1,2,2,2,No,2,No,5385
1735,59,Female,Finance,1,Executive,5,2,2,2,No,3,No,40634
1736,25,Male,Sales,2,Clerk,24,3,2,8,Yes,3,No,32590
1737,59,Male,Sales,1,Analyst,15,3,2,3,Yes,3,No,31308
1738,40,Female,Marketing,2,Manager,26,4,3,7,Yes,3,Yes,154555
1739,27,Female,Sales,2,Clerk,12,3,1,0,Yes,2,No,11064
1740,55,Female,Sales,3,Executive,25,2,3,5,No,2,No,26580
1741,39,Male,Sales,2,Clerk,28,2,2,0,No,4,Yes,64447
1742,34,Female,Sales,2,Specialist,1,3,2,4,Yes,2,No,10803
1743,44,Male,HR,2,Clerk,14,1,2,6,Yes,2,No,10510
1744,40,Male,Marketing,1,Analyst,18,2,2,0,No,3,No,32553
1745,32,Male,Sales,3,Clerk,18,2,1,8,Yes,3,No,33678
1746,22,Female,Marketing,1,Executive,6,3,2,8,No,3,No,39465
1747,45,Female,IT,1,Clerk,1,4,2,5,Yes,3,No,25931
1748,28,Female,HR,2,Clerk,27,4,3,1,No,4,No,63729
1749,46,Female,Sales,3,Executive,17,1,2,1,No,2,No,23594
1750,42,Male,HR,1,Clerk,18,2,3,8,No,3,No,28555
1751,36,Female,HR,1,Executive,15,4,2,3,Yes,3,No,190780
1752,22,Male,IT,1,Analyst,12,3,3,5,No,1,No,7876
1753,33,Male,Marketing,2,Executive,13,2,2,9,No,3,No,146037
1754,28,Male,HR,2,Analyst,20,3,2,1,No,3,No,35639
1755,36,Female,Finance,1,Analyst,2,3,4,3,No,3,No,25236
1756,42,Female,IT,3,Executive,4,4,2,1,No,4,No,66073
1757,40,Female,Finance,3,Clerk,3,3,3,2,No,3,No,28809
1758,50,Male,IT,2,Specialist,19,2,3,1,Yes,3,No,32720
1759,46,Male,Finance,2,Executive,25,3,2,7,No,4,No,180505
1760,54,Female,Finance,2,Clerk,8,4,4,4,No,3,No,29554
1761,53,Male,HR,2,Analyst,12,3,3,4,Yes,3,No,33253
1762,56,Female,HR,2,Manager,12,3,3,7,No,3,No,229062
1763,59,Female,IT,1,Specialist,10,4,4,7,No,3,No,30980
1764,47,Male,Marketing,2,Clerk,25,3,2,6,No,3,No,34137
1765,32,Female,HR,2,Specialist,1,2,1,4,No,2,No,9983
1766,56,Female,HR,2,Manager,28,3,3,6,Yes,4,Yes,203233
1767,29,Male,Sales,2,Manager,5,3,2,0,Yes,3,No,34553
1768,35,Female,HR,1,Manager,28,1,2,2,Yes,3,Yes,222310
1769,31,Male,Marketing,3,Executive,28,2,2,2,No,2,No,27722
1770,23,Female,Sales,1,Specialist,20,3,4,1,No,3,No,35315
1771,30,Female,Finance,3,Executive,11,2,2,5,No,4,No,180506
1772,24,Female,Finance,2,Manager,30,3,3,2,No,4,Yes,246025
1773,42,Female,Sales,3,Clerk,9,2,2,3,Yes,3,No,30742
1774,47,Male,Sales,2,Manager,14,4,2,2,No,3,No,169680
1775,29,Female,Sales,3,Executive,3,2,3,6,No,3,No,43878
1776,23,Male,IT,2,Manager,5,1,4,3,No,2,Yes,16271
1777,27,Female,Marketing,2,Manager,24,2,2,4,No,3,No,147874
1778,49,Female,Marketing,1,Executive,26,3,2,6,No,3,No,228055
1779,50,Male,Finance,2,Executive,21,2,2,3,No,4,Yes,174245
1780,47,Male,Finance,2,Clerk,9,2,3,5,No,3,No,29625
1781,46,Female,Finance,2,Executive,18,3,1,8,No,3,No,239406
1782,33,Female,HR,2,Clerk,6,2,2,5,No,4,No,57775
1783,26,Male,Finance,1,Analyst,21,3,3,4,No,3,No,34248
1784,55,Male,Sales,2,Analyst,25,3,2,0,Yes,2,No,17420
1785,58,Male,Finance,2,Executive,7,3,2,7,No,3,No,34260
1786,36,Female,Sales,1,Manager,16,2,3,4,Yes,3,No,147235
1787,57,Male,IT,3,Specialist,8,3,4,4,Yes,3,No,35803
1788,36,Female,HR,4,Manager,23,2,4,2,Yes,2,Yes,26890
1789,44,Male,HR,3,Executive,29,4,2,9,No,3,No,204234
1790,27,Female,Marketing,3,Clerk,10,4,4,1,Yes,4,No,60887
1791,42,Male,IT,1,Manager,26,2,3,0,No,3,No,164002
1792,44,Female,Sales,4,Analyst,5,1,2,8,No,2,No,13130
1793,37,Male,IT,2,Executive,11,1,3,4,Yes,3,No,180595
1794,36,Female,HR,1,Manager,29,2,1,9,No,3,No,227236
1795,46,Male,Sales,3,Manager,30,3,3,3,Yes,3,No,237381
